"cluster","group","n_cells","resolution","role","field","within_cluster_fraction"
"11","CNP0000460_P05N",0,0.4,"specimen_orig_ident","orig.ident",0
"12","CNP0000460_P05N",0,0.4,"specimen_orig_ident","orig.ident",0
"0","CNP0000460_P05T",1,0.4,"specimen_orig_ident","orig.ident",0.000188679245283019
"1","CNP0000460_P05T",51,0.4,"specimen_orig_ident","orig.ident",0.0238987816307404
"2","CNP0000460_P05T",0,0.4,"specimen_orig_ident","orig.ident",0
"3","CNP0000460_P05T",7,0.4,"specimen_orig_ident","orig.ident",0.00439422473320778
"4","CNP0000460_P05T",31,0.4,"specimen_orig_ident","orig.ident",0.0209601081812035
"5","CNP0000460_P05T",8,0.4,"specimen_orig_ident","orig.ident",0.00638467677573823
"6","CNP0000460_P05T",3,0.4,"specimen_orig_ident","orig.ident",0.00273473108477666
"7","CNP0000460_P05T",2,0.4,"specimen_orig_ident","orig.ident",0.00224719101123596
"8","CNP0000460_P05T",23,0.4,"specimen_orig_ident","orig.ident",0.0402097902097902
"9","CNP0000460_P05T",0,0.4,"specimen_orig_ident","orig.ident",0
"10","CNP0000460_P05T",1,0.4,"specimen_orig_ident","orig.ident",0.00357142857142857
"11","CNP0000460_P05T",0,0.4,"specimen_orig_ident","orig.ident",0
"12","CNP0000460_P05T",2,0.4,"specimen_orig_ident","orig.ident",0.019047619047619
"0","CNP0000460_P06T",6,0.4,"specimen_orig_ident","orig.ident",0.00113207547169811
"1","CNP0000460_P06T",35,0.4,"specimen_orig_ident","orig.ident",0.0164011246485473
"2","CNP0000460_P06T",0,0.4,"specimen_orig_ident","orig.ident",0
"3","CNP0000460_P06T",6,0.4,"specimen_orig_ident","orig.ident",0.00376647834274953
"4","CNP0000460_P06T",31,0.4,"specimen_orig_ident","orig.ident",0.0209601081812035
"5","CNP0000460_P06T",13,0.4,"specimen_orig_ident","orig.ident",0.0103750997605746
"6","CNP0000460_P06T",9,0.4,"specimen_orig_ident","orig.ident",0.00820419325432999
"7","CNP0000460_P06T",22,0.4,"specimen_orig_ident","orig.ident",0.0247191011235955
"8","CNP0000460_P06T",25,0.4,"specimen_orig_ident","orig.ident",0.0437062937062937
"9","CNP0000460_P06T",0,0.4,"specimen_orig_ident","orig.ident",0
"10","CNP0000460_P06T",1,0.4,"specimen_orig_ident","orig.ident",0.00357142857142857
"11","CNP0000460_P06T",2,0.4,"specimen_orig_ident","orig.ident",0.00909090909090909
"12","CNP0000460_P06T",2,0.4,"specimen_orig_ident","orig.ident",0.019047619047619
"0","CNP0000460_P07N",2,0.4,"specimen_orig_ident","orig.ident",0.000377358490566038
"1","CNP0000460_P07N",0,0.4,"specimen_orig_ident","orig.ident",0
"2","CNP0000460_P07N",0,0.4,"specimen_orig_ident","orig.ident",0
"3","CNP0000460_P07N",0,0.4,"specimen_orig_ident","orig.ident",0
"4","CNP0000460_P07N",1,0.4,"specimen_orig_ident","orig.ident",0.000676132521974307
"5","CNP0000460_P07N",0,0.4,"specimen_orig_ident","orig.ident",0
"6","CNP0000460_P07N",0,0.4,"specimen_orig_ident","orig.ident",0
"7","CNP0000460_P07N",0,0.4,"specimen_orig_ident","orig.ident",0
"8","CNP0000460_P07N",1,0.4,"specimen_orig_ident","orig.ident",0.00174825174825175
"9","CNP0000460_P07N",17,0.4,"specimen_orig_ident","orig.ident",0.0376106194690266
"10","CNP0000460_P07N",1,0.4,"specimen_orig_ident","orig.ident",0.00357142857142857
"11","CNP0000460_P07N",0,0.4,"specimen_orig_ident","orig.ident",0
"12","CNP0000460_P07N",1,0.4,"specimen_orig_ident","orig.ident",0.00952380952380952
"0","CNP0000460_P07T",10,0.4,"specimen_orig_ident","orig.ident",0.00188679245283019
"1","CNP0000460_P07T",46,0.4,"specimen_orig_ident","orig.ident",0.0215557638238051
"2","CNP0000460_P07T",0,0.4,"specimen_orig_ident","orig.ident",0
"3","CNP0000460_P07T",16,0.4,"specimen_orig_ident","orig.ident",0.0100439422473321
"4","CNP0000460_P07T",71,0.4,"specimen_orig_ident","orig.ident",0.0480054090601758
"5","CNP0000460_P07T",13,0.4,"specimen_orig_ident","orig.ident",0.0103750997605746
"6","CNP0000460_P07T",43,0.4,"specimen_orig_ident","orig.ident",0.0391978122151322
"7","CNP0000460_P07T",7,0.4,"specimen_orig_ident","orig.ident",0.00786516853932584
"8","CNP0000460_P07T",25,0.4,"specimen_orig_ident","orig.ident",0.0437062937062937
"9","CNP0000460_P07T",0,0.4,"specimen_orig_ident","orig.ident",0
"10","CNP0000460_P07T",1,0.4,"specimen_orig_ident","orig.ident",0.00357142857142857
"11","CNP0000460_P07T",6,0.4,"specimen_orig_ident","orig.ident",0.0272727272727273
"12","CNP0000460_P07T",6,0.4,"specimen_orig_ident","orig.ident",0.0571428571428571
"0","GSE326225_BC1",0,0.4,"specimen_orig_ident","orig.ident",0
"1","GSE326225_BC1",1,0.4,"specimen_orig_ident","orig.ident",0.000468603561387067
"2","GSE326225_BC1",0,0.4,"specimen_orig_ident","orig.ident",0
"3","GSE326225_BC1",0,0.4,"specimen_orig_ident","orig.ident",0
"4","GSE326225_BC1",5,0.4,"specimen_orig_ident","orig.ident",0.00338066260987153
"5","GSE326225_BC1",0,0.4,"specimen_orig_ident","orig.ident",0
"6","GSE326225_BC1",1,0.4,"specimen_orig_ident","orig.ident",0.000911577028258888
"7","GSE326225_BC1",6,0.4,"specimen_orig_ident","orig.ident",0.00674157303370787
"8","GSE326225_BC1",4,0.4,"specimen_orig_ident","orig.ident",0.00699300699300699
"9","GSE326225_BC1",0,0.4,"specimen_orig_ident","orig.ident",0
"10","GSE326225_BC1",14,0.4,"specimen_orig_ident","orig.ident",0.05
"11","GSE326225_BC1",1,0.4,"specimen_orig_ident","orig.ident",0.00454545454545455
"12","GSE326225_BC1",1,0.4,"specimen_orig_ident","orig.ident",0.00952380952380952
"0","GSE326225_BC2",0,0.4,"specimen_orig_ident","orig.ident",0
"1","GSE326225_BC2",4,0.4,"specimen_orig_ident","orig.ident",0.00187441424554827
"2","GSE326225_BC2",0,0.4,"specimen_orig_ident","orig.ident",0
"3","GSE326225_BC2",0,0.4,"specimen_orig_ident","orig.ident",0
"4","GSE326225_BC2",4,0.4,"specimen_orig_ident","orig.ident",0.00270453008789723
"5","GSE326225_BC2",0,0.4,"specimen_orig_ident","orig.ident",0
"6","GSE326225_BC2",0,0.4,"specimen_orig_ident","orig.ident",0
"7","GSE326225_BC2",0,0.4,"specimen_orig_ident","orig.ident",0
"8","GSE326225_BC2",3,0.4,"specimen_orig_ident","orig.ident",0.00524475524475524
"9","GSE326225_BC2",0,0.4,"specimen_orig_ident","orig.ident",0
"10","GSE326225_BC2",0,0.4,"specimen_orig_ident","orig.ident",0
"11","GSE326225_BC2",0,0.4,"specimen_orig_ident","orig.ident",0
"12","GSE326225_BC2",0,0.4,"specimen_orig_ident","orig.ident",0
"0","GSE326225_BC3",0,0.4,"specimen_orig_ident","orig.ident",0
"1","GSE326225_BC3",7,0.4,"specimen_orig_ident","orig.ident",0.00328022492970947
"2","GSE326225_BC3",0,0.4,"specimen_orig_ident","orig.ident",0
"3","GSE326225_BC3",0,0.4,"specimen_orig_ident","orig.ident",0
"4","GSE326225_BC3",3,0.4,"specimen_orig_ident","orig.ident",0.00202839756592292
"5","GSE326225_BC3",1,0.4,"specimen_orig_ident","orig.ident",0.000798084596967279
"6","GSE326225_BC3",1,0.4,"specimen_orig_ident","orig.ident",0.000911577028258888
"7","GSE326225_BC3",0,0.4,"specimen_orig_ident","orig.ident",0
"8","GSE326225_BC3",1,0.4,"specimen_orig_ident","orig.ident",0.00174825174825175
"9","GSE326225_BC3",0,0.4,"specimen_orig_ident","orig.ident",0
"10","GSE326225_BC3",1,0.4,"specimen_orig_ident","orig.ident",0.00357142857142857
"11","GSE326225_BC3",3,0.4,"specimen_orig_ident","orig.ident",0.0136363636363636
"12","GSE326225_BC3",0,0.4,"specimen_orig_ident","orig.ident",0
"0","GSE326225_BC4",0,0.4,"specimen_orig_ident","orig.ident",0
"1","GSE326225_BC4",2,0.4,"specimen_orig_ident","orig.ident",0.000937207122774133
"2","GSE326225_BC4",0,0.4,"specimen_orig_ident","orig.ident",0
"3","GSE326225_BC4",0,0.4,"specimen_orig_ident","orig.ident",0
"4","GSE326225_BC4",1,0.4,"specimen_orig_ident","orig.ident",0.000676132521974307
"5","GSE326225_BC4",0,0.4,"specimen_orig_ident","orig.ident",0
"6","GSE326225_BC4",0,0.4,"specimen_orig_ident","orig.ident",0
"7","GSE326225_BC4",4,0.4,"specimen_orig_ident","orig.ident",0.00449438202247191
"8","GSE326225_BC4",0,0.4,"specimen_orig_ident","orig.ident",0
"9","GSE326225_BC4",0,0.4,"specimen_orig_ident","orig.ident",0
"10","GSE326225_BC4",0,0.4,"specimen_orig_ident","orig.ident",0
"11","GSE326225_BC4",3,0.4,"specimen_orig_ident","orig.ident",0.0136363636363636
"12","GSE326225_BC4",0,0.4,"specimen_orig_ident","orig.ident",0
"0","GSE326225_BC5",0,0.4,"specimen_orig_ident","orig.ident",0
"1","GSE326225_BC5",0,0.4,"specimen_orig_ident","orig.ident",0
"2","GSE326225_BC5",0,0.4,"specimen_orig_ident","orig.ident",0
"3","GSE326225_BC5",0,0.4,"specimen_orig_ident","orig.ident",0
"4","GSE326225_BC5",0,0.4,"specimen_orig_ident","orig.ident",0
"5","GSE326225_BC5",0,0.4,"specimen_orig_ident","orig.ident",0
"6","GSE326225_BC5",0,0.4,"specimen_orig_ident","orig.ident",0
"7","GSE326225_BC5",0,0.4,"specimen_orig_ident","orig.ident",0
"8","GSE326225_BC5",0,0.4,"specimen_orig_ident","orig.ident",0
"9","GSE326225_BC5",0,0.4,"specimen_orig_ident","orig.ident",0
"10","GSE326225_BC5",1,0.4,"specimen_orig_ident","orig.ident",0.00357142857142857
"11","GSE326225_BC5",0,0.4,"specimen_orig_ident","orig.ident",0
"12","GSE326225_BC5",0,0.4,"specimen_orig_ident","orig.ident",0
"0","GSE326225_BC6",1,0.4,"specimen_orig_ident","orig.ident",0.000188679245283019
"1","GSE326225_BC6",37,0.4,"specimen_orig_ident","orig.ident",0.0173383317713215
"2","GSE326225_BC6",11,0.4,"specimen_orig_ident","orig.ident",0.00661057692307692
"3","GSE326225_BC6",7,0.4,"specimen_orig_ident","orig.ident",0.00439422473320778
"4","GSE326225_BC6",30,0.4,"specimen_orig_ident","orig.ident",0.0202839756592292
"5","GSE326225_BC6",23,0.4,"specimen_orig_ident","orig.ident",0.0183559457302474
"6","GSE326225_BC6",13,0.4,"specimen_orig_ident","orig.ident",0.0118505013673655
"7","GSE326225_BC6",8,0.4,"specimen_orig_ident","orig.ident",0.00898876404494382
"8","GSE326225_BC6",2,0.4,"specimen_orig_ident","orig.ident",0.0034965034965035
"9","GSE326225_BC6",0,0.4,"specimen_orig_ident","orig.ident",0
"10","GSE326225_BC6",1,0.4,"specimen_orig_ident","orig.ident",0.00357142857142857
"11","GSE326225_BC6",3,0.4,"specimen_orig_ident","orig.ident",0.0136363636363636
"12","GSE326225_BC6",7,0.4,"specimen_orig_ident","orig.ident",0.0666666666666667
"0","GSE326225_BC7",18,0.4,"specimen_orig_ident","orig.ident",0.00339622641509434
"1","GSE326225_BC7",30,0.4,"specimen_orig_ident","orig.ident",0.014058106841612
"2","GSE326225_BC7",8,0.4,"specimen_orig_ident","orig.ident",0.00480769230769231
"3","GSE326225_BC7",7,0.4,"specimen_orig_ident","orig.ident",0.00439422473320778
"4","GSE326225_BC7",35,0.4,"specimen_orig_ident","orig.ident",0.0236646382691007
"5","GSE326225_BC7",25,0.4,"specimen_orig_ident","orig.ident",0.019952114924182
"6","GSE326225_BC7",37,0.4,"specimen_orig_ident","orig.ident",0.0337283500455789
"7","GSE326225_BC7",5,0.4,"specimen_orig_ident","orig.ident",0.00561797752808989
"8","GSE326225_BC7",0,0.4,"specimen_orig_ident","orig.ident",0
"9","GSE326225_BC7",0,0.4,"specimen_orig_ident","orig.ident",0
"10","GSE326225_BC7",0,0.4,"specimen_orig_ident","orig.ident",0
"11","GSE326225_BC7",0,0.4,"specimen_orig_ident","orig.ident",0
"12","GSE326225_BC7",1,0.4,"specimen_orig_ident","orig.ident",0.00952380952380952
"0","GSE326225_BC8",0,0.4,"specimen_orig_ident","orig.ident",0
"1","GSE326225_BC8",2,0.4,"specimen_orig_ident","orig.ident",0.000937207122774133
"2","GSE326225_BC8",0,0.4,"specimen_orig_ident","orig.ident",0
"3","GSE326225_BC8",0,0.4,"specimen_orig_ident","orig.ident",0
"4","GSE326225_BC8",2,0.4,"specimen_orig_ident","orig.ident",0.00135226504394861
"5","GSE326225_BC8",0,0.4,"specimen_orig_ident","orig.ident",0
"6","GSE326225_BC8",0,0.4,"specimen_orig_ident","orig.ident",0
"7","GSE326225_BC8",0,0.4,"specimen_orig_ident","orig.ident",0
"8","GSE326225_BC8",0,0.4,"specimen_orig_ident","orig.ident",0
"9","GSE326225_BC8",0,0.4,"specimen_orig_ident","orig.ident",0
"10","GSE326225_BC8",0,0.4,"specimen_orig_ident","orig.ident",0
"11","GSE326225_BC8",0,0.4,"specimen_orig_ident","orig.ident",0
"12","GSE326225_BC8",0,0.4,"specimen_orig_ident","orig.ident",0
"0","HRA003620_BC-01",0,0.4,"specimen_orig_ident","orig.ident",0
"1","HRA003620_BC-01",0,0.4,"specimen_orig_ident","orig.ident",0
"2","HRA003620_BC-01",0,0.4,"specimen_orig_ident","orig.ident",0
"3","HRA003620_BC-01",0,0.4,"specimen_orig_ident","orig.ident",0
"4","HRA003620_BC-01",0,0.4,"specimen_orig_ident","orig.ident",0
"5","HRA003620_BC-01",0,0.4,"specimen_orig_ident","orig.ident",0
"6","HRA003620_BC-01",0,0.4,"specimen_orig_ident","orig.ident",0
"7","HRA003620_BC-01",0,0.4,"specimen_orig_ident","orig.ident",0
"8","HRA003620_BC-01",0,0.4,"specimen_orig_ident","orig.ident",0
"9","HRA003620_BC-01",5,0.4,"specimen_orig_ident","orig.ident",0.0110619469026549
"10","HRA003620_BC-01",0,0.4,"specimen_orig_ident","orig.ident",0
"11","HRA003620_BC-01",0,0.4,"specimen_orig_ident","orig.ident",0
"12","HRA003620_BC-01",0,0.4,"specimen_orig_ident","orig.ident",0
"0","HRA003620_BC-04",14,0.4,"specimen_orig_ident","orig.ident",0.00264150943396226
"1","HRA003620_BC-04",5,0.4,"specimen_orig_ident","orig.ident",0.00234301780693533
"2","HRA003620_BC-04",0,0.4,"specimen_orig_ident","orig.ident",0
"3","HRA003620_BC-04",0,0.4,"specimen_orig_ident","orig.ident",0
"4","HRA003620_BC-04",1,0.4,"specimen_orig_ident","orig.ident",0.000676132521974307
"5","HRA003620_BC-04",9,0.4,"specimen_orig_ident","orig.ident",0.00718276137270551
"6","HRA003620_BC-04",2,0.4,"specimen_orig_ident","orig.ident",0.00182315405651778
"7","HRA003620_BC-04",0,0.4,"specimen_orig_ident","orig.ident",0
"8","HRA003620_BC-04",1,0.4,"specimen_orig_ident","orig.ident",0.00174825174825175
"9","HRA003620_BC-04",3,0.4,"specimen_orig_ident","orig.ident",0.00663716814159292
"10","HRA003620_BC-04",0,0.4,"specimen_orig_ident","orig.ident",0
"11","HRA003620_BC-04",1,0.4,"specimen_orig_ident","orig.ident",0.00454545454545455
"12","HRA003620_BC-04",0,0.4,"specimen_orig_ident","orig.ident",0
"0","HRA003620_BC-05",1,0.4,"specimen_orig_ident","orig.ident",0.000188679245283019
"1","HRA003620_BC-05",0,0.4,"specimen_orig_ident","orig.ident",0
"2","HRA003620_BC-05",0,0.4,"specimen_orig_ident","orig.ident",0
"3","HRA003620_BC-05",0,0.4,"specimen_orig_ident","orig.ident",0
"4","HRA003620_BC-05",0,0.4,"specimen_orig_ident","orig.ident",0
"5","HRA003620_BC-05",0,0.4,"specimen_orig_ident","orig.ident",0
"6","HRA003620_BC-05",1,0.4,"specimen_orig_ident","orig.ident",0.000911577028258888
"7","HRA003620_BC-05",1,0.4,"specimen_orig_ident","orig.ident",0.00112359550561798
"8","HRA003620_BC-05",0,0.4,"specimen_orig_ident","orig.ident",0
"9","HRA003620_BC-05",0,0.4,"specimen_orig_ident","orig.ident",0
"10","HRA003620_BC-05",0,0.4,"specimen_orig_ident","orig.ident",0
"11","HRA003620_BC-05",0,0.4,"specimen_orig_ident","orig.ident",0
"12","HRA003620_BC-05",0,0.4,"specimen_orig_ident","orig.ident",0
"0","HRA003620_BC-11",2,0.4,"specimen_orig_ident","orig.ident",0.000377358490566038
"1","HRA003620_BC-11",2,0.4,"specimen_orig_ident","orig.ident",0.000937207122774133
"2","HRA003620_BC-11",0,0.4,"specimen_orig_ident","orig.ident",0
"3","HRA003620_BC-11",0,0.4,"specimen_orig_ident","orig.ident",0
"4","HRA003620_BC-11",0,0.4,"specimen_orig_ident","orig.ident",0
"5","HRA003620_BC-11",0,0.4,"specimen_orig_ident","orig.ident",0
"6","HRA003620_BC-11",0,0.4,"specimen_orig_ident","orig.ident",0
"7","HRA003620_BC-11",0,0.4,"specimen_orig_ident","orig.ident",0
"8","HRA003620_BC-11",0,0.4,"specimen_orig_ident","orig.ident",0
"9","HRA003620_BC-11",0,0.4,"specimen_orig_ident","orig.ident",0
"10","HRA003620_BC-11",0,0.4,"specimen_orig_ident","orig.ident",0
"11","HRA003620_BC-11",0,0.4,"specimen_orig_ident","orig.ident",0
"12","HRA003620_BC-11",0,0.4,"specimen_orig_ident","orig.ident",0
"0","HRA003620_BC-24",3,0.4,"specimen_orig_ident","orig.ident",0.000566037735849057
"1","HRA003620_BC-24",0,0.4,"specimen_orig_ident","orig.ident",0
"2","HRA003620_BC-24",0,0.4,"specimen_orig_ident","orig.ident",0
"3","HRA003620_BC-24",1,0.4,"specimen_orig_ident","orig.ident",0.000627746390458255
"4","HRA003620_BC-24",0,0.4,"specimen_orig_ident","orig.ident",0
"5","HRA003620_BC-24",2,0.4,"specimen_orig_ident","orig.ident",0.00159616919393456
"6","HRA003620_BC-24",1,0.4,"specimen_orig_ident","orig.ident",0.000911577028258888
"7","HRA003620_BC-24",1,0.4,"specimen_orig_ident","orig.ident",0.00112359550561798
"8","HRA003620_BC-24",2,0.4,"specimen_orig_ident","orig.ident",0.0034965034965035
"9","HRA003620_BC-24",5,0.4,"specimen_orig_ident","orig.ident",0.0110619469026549
"10","HRA003620_BC-24",0,0.4,"specimen_orig_ident","orig.ident",0
"11","HRA003620_BC-24",0,0.4,"specimen_orig_ident","orig.ident",0
"12","HRA003620_BC-24",0,0.4,"specimen_orig_ident","orig.ident",0
"0","HRA003620_BC-27",15,0.4,"specimen_orig_ident","orig.ident",0.00283018867924528
"1","HRA003620_BC-27",3,0.4,"specimen_orig_ident","orig.ident",0.0014058106841612
"2","HRA003620_BC-27",0,0.4,"specimen_orig_ident","orig.ident",0
"3","HRA003620_BC-27",0,0.4,"specimen_orig_ident","orig.ident",0
"4","HRA003620_BC-27",1,0.4,"specimen_orig_ident","orig.ident",0.000676132521974307
"5","HRA003620_BC-27",5,0.4,"specimen_orig_ident","orig.ident",0.00399042298483639
"6","HRA003620_BC-27",2,0.4,"specimen_orig_ident","orig.ident",0.00182315405651778
"7","HRA003620_BC-27",7,0.4,"specimen_orig_ident","orig.ident",0.00786516853932584
"8","HRA003620_BC-27",3,0.4,"specimen_orig_ident","orig.ident",0.00524475524475524
"9","HRA003620_BC-27",8,0.4,"specimen_orig_ident","orig.ident",0.0176991150442478
"10","HRA003620_BC-27",0,0.4,"specimen_orig_ident","orig.ident",0
"11","HRA003620_BC-27",0,0.4,"specimen_orig_ident","orig.ident",0
"12","HRA003620_BC-27",0,0.4,"specimen_orig_ident","orig.ident",0
"0","HRA003620_BC-30",2,0.4,"specimen_orig_ident","orig.ident",0.000377358490566038
"1","HRA003620_BC-30",1,0.4,"specimen_orig_ident","orig.ident",0.000468603561387067
"2","HRA003620_BC-30",0,0.4,"specimen_orig_ident","orig.ident",0
"3","HRA003620_BC-30",0,0.4,"specimen_orig_ident","orig.ident",0
"4","HRA003620_BC-30",0,0.4,"specimen_orig_ident","orig.ident",0
"5","HRA003620_BC-30",2,0.4,"specimen_orig_ident","orig.ident",0.00159616919393456
"6","HRA003620_BC-30",1,0.4,"specimen_orig_ident","orig.ident",0.000911577028258888
"7","HRA003620_BC-30",0,0.4,"specimen_orig_ident","orig.ident",0
"8","HRA003620_BC-30",0,0.4,"specimen_orig_ident","orig.ident",0
"9","HRA003620_BC-30",0,0.4,"specimen_orig_ident","orig.ident",0
"10","HRA003620_BC-30",0,0.4,"specimen_orig_ident","orig.ident",0
"11","HRA003620_BC-30",0,0.4,"specimen_orig_ident","orig.ident",0
"12","HRA003620_BC-30",0,0.4,"specimen_orig_ident","orig.ident",0
"0","HRA003620_NC-04",38,0.4,"specimen_orig_ident","orig.ident",0.00716981132075472
"1","HRA003620_NC-04",0,0.4,"specimen_orig_ident","orig.ident",0
"2","HRA003620_NC-04",0,0.4,"specimen_orig_ident","orig.ident",0
"3","HRA003620_NC-04",0,0.4,"specimen_orig_ident","orig.ident",0
"4","HRA003620_NC-04",0,0.4,"specimen_orig_ident","orig.ident",0
"5","HRA003620_NC-04",10,0.4,"specimen_orig_ident","orig.ident",0.00798084596967279
"6","HRA003620_NC-04",3,0.4,"specimen_orig_ident","orig.ident",0.00273473108477666
"7","HRA003620_NC-04",0,0.4,"specimen_orig_ident","orig.ident",0
"8","HRA003620_NC-04",1,0.4,"specimen_orig_ident","orig.ident",0.00174825174825175
"9","HRA003620_NC-04",34,0.4,"specimen_orig_ident","orig.ident",0.0752212389380531
"10","HRA003620_NC-04",2,0.4,"specimen_orig_ident","orig.ident",0.00714285714285714
"11","HRA003620_NC-04",0,0.4,"specimen_orig_ident","orig.ident",0
"12","HRA003620_NC-04",0,0.4,"specimen_orig_ident","orig.ident",0
"0","HRA003620_NC-05",65,0.4,"specimen_orig_ident","orig.ident",0.0122641509433962
"1","HRA003620_NC-05",0,0.4,"specimen_orig_ident","orig.ident",0
"2","HRA003620_NC-05",0,0.4,"specimen_orig_ident","orig.ident",0
"3","HRA003620_NC-05",3,0.4,"specimen_orig_ident","orig.ident",0.00188323917137476
"4","HRA003620_NC-05",2,0.4,"specimen_orig_ident","orig.ident",0.00135226504394861
"5","HRA003620_NC-05",4,0.4,"specimen_orig_ident","orig.ident",0.00319233838786911
"6","HRA003620_NC-05",4,0.4,"specimen_orig_ident","orig.ident",0.00364630811303555
"7","HRA003620_NC-05",7,0.4,"specimen_orig_ident","orig.ident",0.00786516853932584
"8","HRA003620_NC-05",0,0.4,"specimen_orig_ident","orig.ident",0
"9","HRA003620_NC-05",12,0.4,"specimen_orig_ident","orig.ident",0.0265486725663717
"10","HRA003620_NC-05",14,0.4,"specimen_orig_ident","orig.ident",0.05
"11","HRA003620_NC-05",1,0.4,"specimen_orig_ident","orig.ident",0.00454545454545455
"12","HRA003620_NC-05",1,0.4,"specimen_orig_ident","orig.ident",0.00952380952380952
"0","HRA003620_NC-11",24,0.4,"specimen_orig_ident","orig.ident",0.00452830188679245
"1","HRA003620_NC-11",0,0.4,"specimen_orig_ident","orig.ident",0
"2","HRA003620_NC-11",0,0.4,"specimen_orig_ident","orig.ident",0
"3","HRA003620_NC-11",0,0.4,"specimen_orig_ident","orig.ident",0
"4","HRA003620_NC-11",0,0.4,"specimen_orig_ident","orig.ident",0
