"cluster","group","n_cells","resolution","field","within_cluster_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag"
"9","InhouseData",28,0.8,"dataset",0.151351351351351,0.115840621963071,1.30654815889715,FALSE
"10","InhouseData",35,0.8,"dataset",0.380434782608696,0.115840621963071,3.28412241027137,TRUE
"11","InhouseData",1,0.8,"dataset",0.0434782608695652,0.115840621963071,0.375328275459586,FALSE
"0","PRJNA662018",750,0.8,"dataset",0.717017208413002,0.758600583090379,0.945184098715064,FALSE
"1","PRJNA662018",883,0.8,"dataset",0.966083150984683,0.758600583090379,1.27350699764699,FALSE
"2","PRJNA662018",555,0.8,"dataset",0.888,0.758600583090379,1.17057647963105,FALSE
"3","PRJNA662018",583,0.8,"dataset",0.963636363636364,0.758600583090379,1.27028160156523,FALSE
"4","PRJNA662018",354,0.8,"dataset",0.753191489361702,0.758600583090379,0.992869642010238,FALSE
"5","PRJNA662018",0,0.8,"dataset",0,0.758600583090379,0,FALSE
"6","PRJNA662018",258,0.8,"dataset",0.898954703832753,0.758600583090379,1.18501715378414,FALSE
"7","PRJNA662018",162,0.8,"dataset",0.68936170212766,0.758600583090379,0.908728146924624,FALSE
"8","PRJNA662018",161,0.8,"dataset",0.703056768558952,0.758600583090379,0.926781212973561,FALSE
"9","PRJNA662018",127,0.8,"dataset",0.686486486486486,0.758600583090379,0.904937989488335,FALSE
"10","PRJNA662018",51,0.8,"dataset",0.554347826086957,0.758600583090379,0.730750593189186,FALSE
"11","PRJNA662018",19,0.8,"dataset",0.826086956521739,0.758600583090379,1.08896166828192,FALSE
"0","CNP0000460",90,1.2,"dataset",0.119205298013245,0.0586977648202138,2.03083198105346,FALSE
"1","CNP0000460",3,1.2,"dataset",0.00405405405405405,0.0586977648202138,0.0690665831394308,FALSE
"2","CNP0000460",10,1.2,"dataset",0.0162337662337662,0.0586977648202138,0.276565322095123,FALSE
"3","CNP0000460",3,1.2,"dataset",0.00498338870431894,0.0586977648202138,0.0848991221315263,FALSE
"4","CNP0000460",48,1.2,"dataset",0.107142857142857,0.0586977648202138,1.82533112582781,FALSE
"5","CNP0000460",0,1.2,"dataset",0,0.0586977648202138,0,FALSE
"6","CNP0000460",58,1.2,"dataset",0.178461538461538,0.0586977648202138,3.04034640855833,FALSE
"7","CNP0000460",19,1.2,"dataset",0.0811965811965812,0.0586977648202138,1.38329937170997,FALSE
"8","CNP0000460",14,1.2,"dataset",0.0645161290322581,0.0586977648202138,1.09912411877804,FALSE
"9","CNP0000460",0,1.2,"dataset",0,0.0586977648202138,0,FALSE
"10","CNP0000460",6,1.2,"dataset",0.0324324324324324,0.0586977648202138,0.552532665115447,FALSE
"11","CNP0000460",23,1.2,"dataset",0.186991869918699,0.0586977648202138,3.18567275076724,TRUE
"12","CNP0000460",12,1.2,"dataset",0.113207547169811,0.0586977648202138,1.92865175559165,FALSE
"13","CNP0000460",2,1.2,"dataset",0.0217391304347826,0.0586977648202138,0.370357040023035,FALSE
"14","CNP0000460",14,1.2,"dataset",0.241379310344828,0.0586977648202138,4.11224023749715,TRUE
"15","CNP0000460",0,1.2,"dataset",0,0.0586977648202138,0,FALSE
