"cluster","group","proportion_within_cluster"
"16","HRA003620_NC-05",0.0661268556005398
"17","HRA003620_NC-05",0.028322440087146
"18","HRA003620_NC-05",0.0849673202614379
"19","HRA003620_NC-05",0.0485074626865672
"2","HRA003620_NC-05",0.0590327169274538
"3","HRA003620_NC-05",0.0778934090192368
"4","HRA003620_NC-05",0.000404367165386171
"5","HRA003620_NC-05",0.0153981522217334
"7","HRA003620_NC-05",0.0380827314510834
"8","HRA003620_NC-05",0.0362369337979094
"9","HRA003620_NC-05",0.0897832817337461
"0","HRA003620_NC-11",0.0541074249605055
"1","HRA003620_NC-11",0.00482180293501048
"10","HRA003620_NC-11",0.0777414075286416
"11","HRA003620_NC-11",0.0374015748031496
"12","HRA003620_NC-11",0.0328879753340185
"13","HRA003620_NC-11",0.00121951219512195
"14","HRA003620_NC-11",0.0441919191919192
"15","HRA003620_NC-11",0.0695187165775401
"16","HRA003620_NC-11",0.0931174089068826
"17","HRA003620_NC-11",0.0130718954248366
"18","HRA003620_NC-11",0.0261437908496732
"19","HRA003620_NC-11",0.0298507462686567
"2","HRA003620_NC-11",0.0369843527738265
"3","HRA003620_NC-11",0.0261747082939136
"4","HRA003620_NC-11",0.00242620299231702
"5","HRA003620_NC-11",0.00131984161900572
"7","HRA003620_NC-11",0.0288903479973736
"8","HRA003620_NC-11",0.00278745644599303
"9","HRA003620_NC-11",0.0178018575851393
"0","HRA003620_NC-24",0.0120458135860979
"1","HRA003620_NC-24",0.0215932914046122
"10","HRA003620_NC-24",0.0188216039279869
"11","HRA003620_NC-24",0.00196850393700787
"12","HRA003620_NC-24",0.0822199383350462
"14","HRA003620_NC-24",0.00505050505050505
"16","HRA003620_NC-24",0.00809716599190283
"17","HRA003620_NC-24",0.0065359477124183
"2","HRA003620_NC-24",0.00379326695116169
"3","HRA003620_NC-24",0.0186061179438663
"5","HRA003620_NC-24",0.00835899692036956
"7","HRA003620_NC-24",0.00525279054497702
"8","HRA003620_NC-24",0.00348432055749129
"9","HRA003620_NC-24",0.0348297213622291
"0","HRA003620_NC-27",0.0167851500789889
"1","HRA003620_NC-27",0.0205450733752621
"10","HRA003620_NC-27",0.0360065466448445
"11","HRA003620_NC-27",0.000984251968503937
"12","HRA003620_NC-27",0.0184994861253854
"13","HRA003620_NC-27",0.0024390243902439
"14","HRA003620_NC-27",0.00631313131313131
"16","HRA003620_NC-27",0.0067476383265857
"18","HRA003620_NC-27",0.0108932461873638
"2","HRA003620_NC-27",0.0087719298245614
"3","HRA003620_NC-27",0.011352885525071
"5","HRA003620_NC-27",0.0149582050153982
"7","HRA003620_NC-27",0.00459619172685489
"8","HRA003620_NC-27",0.0048780487804878
"9","HRA003620_NC-27",0.00851393188854489
"0","HRA003620_NC-30",0.177132701421801
"1","HRA003620_NC-30",0.0329140461215933
"10","HRA003620_NC-30",0.150572831423895
"11","HRA003620_NC-30",0.030511811023622
"12","HRA003620_NC-30",0.109969167523124
"13","HRA003620_NC-30",0.0024390243902439
"14","HRA003620_NC-30",0.380050505050505
"15","HRA003620_NC-30",0.0200534759358289
"16","HRA003620_NC-30",0.102564102564103
"17","HRA003620_NC-30",0.00871459694989107
"18","HRA003620_NC-30",0.111111111111111
"19","HRA003620_NC-30",0.0485074626865672
"2","HRA003620_NC-30",0.0945945945945946
"3","HRA003620_NC-30",0.0791548407442447
"5","HRA003620_NC-30",0.010998680158381
"7","HRA003620_NC-30",0.0479317137229153
"8","HRA003620_NC-30",0.00696864111498258
"9","HRA003620_NC-30",0.102941176470588
"0","PRJNA662018_PRJNA662018_P1N1",0.0274486571879937
"1","PRJNA662018_PRJNA662018_P1N1",0.0146750524109015
"10","PRJNA662018_PRJNA662018_P1N1",0.0310965630114566
"11","PRJNA662018_PRJNA662018_P1N1",0.0078740157480315
"12","PRJNA662018_PRJNA662018_P1N1",0.0215827338129496
"13","PRJNA662018_PRJNA662018_P1N1",0.00609756097560976
"14","PRJNA662018_PRJNA662018_P1N1",0.0189393939393939
"15","PRJNA662018_PRJNA662018_P1N1",0.0521390374331551
"16","PRJNA662018_PRJNA662018_P1N1",0.0269905533063428
"17","PRJNA662018_PRJNA662018_P1N1",0.00217864923747277
"18","PRJNA662018_PRJNA662018_P1N1",0.0174291938997821
"19","PRJNA662018_PRJNA662018_P1N1",0.00373134328358209
"2","PRJNA662018_PRJNA662018_P1N1",0.0293978188715031
"3","PRJNA662018_PRJNA662018_P1N1",0.0233364869126459
"4","PRJNA662018_PRJNA662018_P1N1",0.0222401940962394
"5","PRJNA662018_PRJNA662018_P1N1",0.00835899692036956
"7","PRJNA662018_PRJNA662018_P1N1",0.0131319763624425
"8","PRJNA662018_PRJNA662018_P1N1",0.00278745644599303
"9","PRJNA662018_PRJNA662018_P1N1",0.0193498452012384
"0","PRJNA662018_PRJNA662018_P1T1",0.0136255924170616
"1","PRJNA662018_PRJNA662018_P1T1",0.0637316561844864
"10","PRJNA662018_PRJNA662018_P1T1",0.0368248772504092
"11","PRJNA662018_PRJNA662018_P1T1",0.0147637795275591
"12","PRJNA662018_PRJNA662018_P1T1",0.0606372045220966
"13","PRJNA662018_PRJNA662018_P1T1",0.074390243902439
